UniqueID,TrackID,Timestamp,Geopos,Accdata
0,0,1569745126.0558012,"[62.2, 34.4]","[123.4, 187.20000000000002, 68.8]"
0,0,1569745126.0677505,"[179.20000000000002, 115.4]","[85.2, 159.0, 82.60000000000001]"
0,0,1569745126.0798612,"[132.4, 5.6000000000000005]","[65.0, 112.4, 6.4]"
0,0,1569745126.092124,"[190.60000000000002, 163.8]","[94.2, 18.8, 128.0]"
0,0,1569745126.1041436,"[38.2, 56.800000000000004]","[22.200000000000003, 121.80000000000001, 176.8]"
0,0,1569745126.1164274,"[93.80000000000001, 62.800000000000004]","[122.2, 167.4, 189.20000000000002]"
0,0,1569745126.1283393,"[124.2, 157.0]","[19.200000000000003, 146.4, 91.80000000000001]"
0,0,1569745126.1405118,"[80.4, 150.4]","[84.0, 78.0, 33.2]"
0,0,1569745126.1527448,"[50.6, 124.0]","[66.0, 169.0, 78.2]"
0,0,1569745126.1648002,"[20.6, 59.400000000000006]","[126.4, 21.200000000000003, 74.60000000000001]"
0,0,1569745126.176483,"[57.0, 189.20000000000002]","[164.8, 114.0, 49.0]"
0,0,1569745126.188306,"[84.2, 141.6]","[179.4, 21.400000000000002, 147.8]"
0,0,1569745126.2003975,"[149.8, 26.8]","[183.0, 111.0, 166.0]"
0,0,1569745126.212065,"[27.8, 112.60000000000001]","[4.800000000000001, 24.6, 45.400000000000006]"
0,0,1569745126.224555,"[26.8, 190.0]","[77.0, 0.0, 40.800000000000004]"
0,0,1569745126.2365305,"[194.0, 0.6000000000000001]","[154.4, 78.4, 9.200000000000001]"
0,0,1569745126.2486408,"[113.60000000000001, 112.80000000000001]","[144.6, 122.80000000000001, 196.20000000000002]"
0,0,1569745126.2607586,"[42.400000000000006, 191.60000000000002]","[50.400000000000006, 155.4, 157.8]"
0,0,1569745126.2732568,"[137.6, 85.60000000000001]","[175.20000000000002, 80.80000000000001, 41.0]"
0,0,1569745126.2850144,"[34.800000000000004, 53.0]","[29.6, 174.8, 18.8]"
0,0,1569745126.297045,"[111.2, 92.4]","[175.20000000000002, 37.2, 152.8]"
0,0,1569745126.3091211,"[68.8, 105.80000000000001]","[137.8, 164.20000000000002, 92.4]"
0,0,1569745126.321169,"[198.20000000000002, 16.8]","[193.0, 20.400000000000002, 103.2]"
0,0,1569745126.333257,"[64.2, 49.400000000000006]","[141.20000000000002, 61.400000000000006, 184.60000000000002]"
0,0,1569745126.345381,"[106.2, 199.0]","[125.80000000000001, 113.80000000000001, 71.0]"
0,0,1569745126.3574584,"[45.800000000000004, 176.20000000000002]","[183.4, 121.2, 3.6]"
0,0,1569745126.369578,"[193.4, 4.4]","[166.4, 101.60000000000001, 75.60000000000001]"
0,0,1569745126.3816664,"[110.2, 180.20000000000002]","[36.0, 17.400000000000002, 7.4]"
0,0,1569745126.3937957,"[139.6, 31.8]","[139.0, 159.60000000000002, 36.2]"
0,0,1569745126.4059403,"[41.800000000000004, 18.0]","[42.6, 154.4, 173.8]"
0,0,1569745126.4179852,"[161.0, 136.0]","[135.6, 133.20000000000002, 75.4]"
0,0,1569745126.4301288,"[67.2, 36.6]","[47.800000000000004, 148.8, 134.0]"
0,0,1569745126.44221,"[107.4, 81.2]","[185.8, 106.2, 94.4]"
0,0,1569745126.4543476,"[157.20000000000002, 187.60000000000002]","[36.4, 140.4, 126.60000000000001]"
0,0,1569745126.4665017,"[148.4, 166.0]","[199.20000000000002, 93.0, 36.6]"
0,0,1569745126.4786258,"[52.0, 6.6000000000000005]","[145.4, 174.4, 20.400000000000002]"
0,0,1569745126.4907317,"[68.4, 61.800000000000004]","[63.2, 124.4, 64.60000000000001]"
0,0,1569745126.5032535,"[83.4, 35.4]","[134.20000000000002, 154.20000000000002, 115.80000000000001]"
0,0,1569745126.515298,"[37.800000000000004, 172.60000000000002]","[28.6, 124.0, 84.0]"
0,0,1569745126.5273726,"[52.6, 197.0]","[142.0, 65.8, 174.4]"
0,0,1569745126.5394719,"[41.0, 12.600000000000001]","[164.4, 78.4, 98.60000000000001]"
0,0,1569745126.5534706,"[20.0, 108.0]","[122.2, 29.400000000000002, 84.2]"
0,0,1569745126.5654707,"[9.0, 120.0]","[34.6, 69.4, 184.20000000000002]"
0,0,1569745126.577489,"[189.20000000000002, 51.6]","[199.20000000000002, 86.4, 105.2]"
0,0,1569745126.5894952,"[44.2, 121.0]","[31.400000000000002, 129.0, 147.6]"
0,0,1569745126.6014748,"[109.0, 173.60000000000002]","[35.800000000000004, 42.400000000000006, 107.60000000000001]"
0,0,1569745126.6134744,"[61.400000000000006, 23.0]","[94.4, 50.0, 121.2]"
0,0,1569745126.6254985,"[12.200000000000001, 137.6]","[13.0, 61.400000000000006, 170.0]"
0,0,1569745126.6376965,"[188.8, 159.8]","[135.8, 198.0, 187.0]"
0,0,1569745126.6497471,"[166.0, 119.0]","[22.8, 99.2, 158.8]"
0,0,1569745126.6615214,"[163.8, 131.0]","[193.0, 17.400000000000002, 177.60000000000002]"
0,0,1569745126.6736348,"[192.20000000000002, 15.8]","[121.4, 12.200000000000001, 84.4]"
0,0,1569745126.685912,"[26.0, 78.80000000000001]","[61.2, 118.4, 114.80000000000001]"
0,0,1569745126.6980333,"[51.2, 88.0]","[25.8, 123.60000000000001, 5.800000000000001]"
0,0,1569745126.7100787,"[129.4, 96.4]","[95.0, 156.0, 23.0]"
0,0,1569745126.7220776,"[156.0, 9.8]","[151.8, 169.8, 129.20000000000002]"
0,0,1569745126.7345958,"[80.0, 135.20000000000002]","[104.2, 177.4, 8.6]"
0,0,1569745126.7463367,"[161.20000000000002, 16.2]","[11.4, 128.20000000000002, 92.80000000000001]"
0,0,1569745126.7585769,"[147.8, 164.8]","[67.2, 176.4, 80.4]"
0,0,1569745126.7708945,"[47.800000000000004, 123.60000000000001]","[7.4, 184.60000000000002, 139.0]"
0,0,1569745126.7828765,"[139.6, 178.60000000000002]","[171.8, 40.0, 147.4]"
0,0,1569745126.79455,"[70.0, 62.6]","[92.0, 19.200000000000003, 145.6]"
0,0,1569745126.806296,"[86.2, 107.2]","[151.6, 137.20000000000002, 64.0]"
0,0,1569745126.8184533,"[56.6, 8.0]","[29.0, 47.800000000000004, 154.60000000000002]"
0,0,1569745126.8305418,"[153.8, 1.4000000000000001]","[34.6, 115.80000000000001, 18.400000000000002]"
0,0,1569745126.8426323,"[21.0, 83.60000000000001]","[189.8, 115.80000000000001, 123.60000000000001]"
0,0,1569745126.855191,"[30.200000000000003, 81.80000000000001]","[36.2, 57.400000000000006, 15.600000000000001]"
0,0,1569745126.8672953,"[38.2, 143.20000000000002]","[60.2, 31.6, 103.0]"
0,0,1569745126.8792956,"[182.20000000000002, 155.20000000000002]","[167.20000000000002, 95.0, 117.4]"
0,0,1569745126.8913455,"[115.80000000000001, 51.6]","[46.0, 84.60000000000001, 49.2]"
0,0,1569745126.9035876,"[170.20000000000002, 135.20000000000002]","[11.200000000000001, 62.800000000000004, 17.0]"
0,0,1569745126.9155886,"[162.20000000000002, 125.0]","[38.800000000000004, 110.4, 162.4]"
0,0,1569745126.927589,"[5.0, 198.20000000000002]","[93.2, 77.60000000000001, 119.0]"
0,0,1569745126.9395916,"[7.4, 80.60000000000001]","[199.20000000000002, 97.80000000000001, 94.2]"
0,0,1569745126.951591,"[19.400000000000002, 76.2]","[66.4, 186.60000000000002, 119.2]"
0,0,1569745126.9635923,"[88.2, 192.60000000000002]","[125.0, 147.20000000000002, 171.8]"
0,0,1569745126.975641,"[95.80000000000001, 93.60000000000001]","[78.80000000000001, 149.8, 108.4]"
0,0,1569745126.98755,"[106.60000000000001, 5.4]","[82.60000000000001, 170.0, 181.60000000000002]"
0,0,1569745126.9996455,"[161.4, 85.80000000000001]","[52.800000000000004, 4.4, 62.400000000000006]"
0,0,1569745127.0117028,"[68.60000000000001, 128.6]","[157.4, 180.60000000000002, 121.60000000000001]"
0,0,1569745127.023549,"[109.2, 147.20000000000002]","[7.0, 27.200000000000003, 124.80000000000001]"
0,0,1569745127.0356934,"[32.0, 15.600000000000001]","[0.0, 172.4, 138.6]"
0,0,1569745127.0478413,"[24.200000000000003, 80.60000000000001]","[1.0, 39.800000000000004, 89.4]"
0,0,1569745127.059853,"[153.0, 118.60000000000001]","[137.6, 0.8, 157.60000000000002]"
0,0,1569745127.0716844,"[184.4, 72.2]","[146.4, 165.60000000000002, 196.20000000000002]"
0,0,1569745127.0834188,"[122.4, 9.8]","[144.6, 145.6, 67.8]"
0,0,1569745127.0957778,"[1.8, 3.2]","[163.4, 77.80000000000001, 103.0]"
0,0,1569745127.1081755,"[177.60000000000002, 4.4]","[123.60000000000001, 146.20000000000002, 8.0]"
0,0,1569745127.1203036,"[143.20000000000002, 194.8]","[184.60000000000002, 59.0, 15.8]"
0,0,1569745127.1323907,"[66.0, 109.80000000000001]","[85.0, 40.6, 189.8]"
0,0,1569745127.1449268,"[9.0, 162.20000000000002]","[95.80000000000001, 139.8, 172.0]"
0,0,1569745127.156901,"[118.4, 125.80000000000001]","[96.60000000000001, 144.20000000000002, 69.60000000000001]"
0,0,1569745127.1690722,"[126.2, 55.400000000000006]","[96.80000000000001, 21.0, 4.2]"
0,0,1569745127.1811898,"[196.60000000000002, 13.8]","[62.6, 161.60000000000002, 124.60000000000001]"
0,0,1569745127.1933877,"[154.0, 164.60000000000002]","[189.20000000000002, 164.4, 182.8]"
0,0,1569745127.205479,"[138.20000000000002, 50.2]","[122.80000000000001, 70.8, 144.20000000000002]"
0,0,1569745127.2175243,"[85.4, 135.6]","[26.400000000000002, 168.60000000000002, 30.200000000000003]"
0,0,1569745127.229748,"[135.4, 16.6]","[90.2, 145.4, 58.0]"
0,0,1569745127.241811,"[90.4, 39.2]","[178.4, 159.4, 123.60000000000001]"
0,0,1569745127.2538953,"[113.60000000000001, 123.80000000000001]","[86.80000000000001, 37.4, 154.60000000000002]"
0,0,1569745127.265939,"[110.2, 102.60000000000001]","[181.8, 50.6, 167.60000000000002]"
0,0,1569745127.277963,"[177.20000000000002, 193.20000000000002]","[132.20000000000002, 93.0, 151.8]"
0,0,1569745127.2900066,"[164.8, 190.4]","[194.8, 19.400000000000002, 35.800000000000004]"
0,0,1569745127.3020096,"[70.8, 190.60000000000002]","[6.6000000000000005, 144.6, 95.80000000000001]"
0,0,1569745127.3142374,"[110.2, 63.800000000000004]","[163.0, 197.4, 24.0]"
0,0,1569745127.3262527,"[180.4, 195.8]","[77.0, 34.4, 22.8]"
0,0,1569745127.3382537,"[100.80000000000001, 161.20000000000002]","[38.0, 189.0, 50.400000000000006]"
0,0,1569745127.3503675,"[68.2, 14.200000000000001]","[65.8, 152.20000000000002, 101.2]"
0,0,1569745127.3616889,"[23.0, 133.8]","[54.0, 157.4, 23.0]"
0,0,1569745127.3737783,"[185.60000000000002, 89.4]","[102.80000000000001, 75.2, 90.4]"
0,0,1569745127.3859556,"[65.0, 135.6]","[129.8, 46.6, 85.2]"
0,0,1569745127.397372,"[83.0, 153.8]","[104.0, 192.0, 78.80000000000001]"
0,0,1569745127.4094834,"[132.20000000000002, 77.0]","[159.60000000000002, 127.0, 66.0]"
0,0,1569745127.4215174,"[12.600000000000001, 66.8]","[27.8, 117.80000000000001, 122.2]"
0,0,1569745127.4329624,"[137.8, 8.200000000000001]","[104.4, 160.8, 48.0]"
0,0,1569745127.4450097,"[89.60000000000001, 21.0]","[42.0, 26.6, 186.8]"
0,0,1569745127.4571455,"[197.0, 177.8]","[53.800000000000004, 158.4, 131.8]"
0,0,1569745127.469308,"[52.800000000000004, 130.4]","[36.4, 103.2, 149.6]"
0,0,1569745127.480966,"[156.8, 106.80000000000001]","[143.0, 43.800000000000004, 40.0]"
0,0,1569745127.493076,"[7.6000000000000005, 177.60000000000002]","[137.8, 26.200000000000003, 80.60000000000001]"
0,0,1569745127.5052545,"[123.4, 147.4]","[167.20000000000002, 188.8, 101.4]"
0,0,1569745127.5183709,"[0.2, 5.6000000000000005]","[72.4, 155.4, 9.4]"
0,0,1569745127.531565,"[80.2, 182.20000000000002]","[177.0, 88.60000000000001, 129.4]"
0,0,1569745127.544567,"[73.60000000000001, 4.800000000000001]","[18.2, 47.400000000000006, 50.0]"
0,0,1569745127.55673,"[147.20000000000002, 179.4]","[103.0, 21.0, 86.4]"
0,0,1569745127.5690515,"[42.2, 114.2]","[5.0, 42.0, 154.0]"
0,0,1569745127.5812764,"[41.0, 15.4]","[125.2, 161.8, 103.80000000000001]"
0,0,1569745127.5943651,"[199.20000000000002, 14.8]","[109.0, 10.4, 130.6]"
0,0,1569745127.6065812,"[113.4, 143.8]","[164.4, 61.6, 167.4]"
0,0,1569745127.6183875,"[176.20000000000002, 113.80000000000001]","[104.4, 184.8, 99.60000000000001]"
0,0,1569745127.6303997,"[149.8, 161.4]","[98.80000000000001, 56.6, 86.4]"
0,0,1569745127.642613,"[8.8, 192.4]","[8.6, 70.8, 17.0]"
0,0,1569745127.655061,"[71.60000000000001, 5.800000000000001]","[59.400000000000006, 13.8, 108.4]"
0,0,1569745127.6671062,"[155.20000000000002, 98.2]","[13.4, 31.0, 132.20000000000002]"
0,0,1569745127.6791549,"[177.8, 59.2]","[38.2, 35.800000000000004, 5.800000000000001]"
0,0,1569745127.691501,"[5.4, 101.2]","[36.2, 134.6, 102.60000000000001]"
0,0,1569745127.7035022,"[25.200000000000003, 175.0]","[77.0, 136.20000000000002, 134.8]"
0,0,1569745127.7155497,"[64.2, 103.80000000000001]","[127.0, 159.60000000000002, 152.8]"
0,0,1569745127.727097,"[135.20000000000002, 7.4]","[134.0, 44.2, 52.400000000000006]"
0,0,1569745127.7398438,"[75.8, 75.60000000000001]","[145.0, 19.0, 144.20000000000002]"
0,0,1569745127.7521598,"[0.2, 144.8]","[167.60000000000002, 30.8, 134.8]"
0,0,1569745127.7642918,"[173.4, 61.400000000000006]","[25.200000000000003, 141.8, 176.4]"
0,0,1569745127.7761402,"[146.20000000000002, 78.4]","[16.400000000000002, 84.4, 76.4]"
0,0,1569745127.7881913,"[157.60000000000002, 79.4]","[167.4, 45.2, 69.0]"
0,0,1569745127.8001928,"[67.4, 65.4]","[154.20000000000002, 58.800000000000004, 161.4]"
0,0,1569745127.8125877,"[71.4, 135.4]","[47.6, 29.6, 118.2]"
0,0,1569745127.8245864,"[140.20000000000002, 19.200000000000003]","[20.400000000000002, 188.0, 27.8]"
0,0,1569745127.8366544,"[57.400000000000006, 163.20000000000002]","[17.6, 125.0, 28.400000000000002]"
0,0,1569745127.8481245,"[178.20000000000002, 188.60000000000002]","[119.60000000000001, 68.60000000000001, 196.8]"
0,0,1569745127.8608267,"[28.200000000000003, 152.8]","[24.8, 161.20000000000002, 182.60000000000002]"
0,0,1569745127.8725522,"[69.8, 182.60000000000002]","[41.800000000000004, 158.0, 151.8]"
0,0,1569745127.884793,"[149.8, 166.0]","[22.8, 78.60000000000001, 111.60000000000001]"
0,0,1569745127.8966792,"[77.2, 186.8]","[70.2, 199.20000000000002, 51.800000000000004]"
0,0,1569745127.9084513,"[168.8, 185.4]","[136.6, 155.4, 142.8]"
0,0,1569745127.9207482,"[167.60000000000002, 166.20000000000002]","[47.0, 82.2, 97.2]"
0,0,1569745127.9328642,"[133.20000000000002, 47.6]","[98.80000000000001, 14.8, 151.0]"
0,0,1569745127.94481,"[71.0, 140.0]","[15.8, 23.400000000000002, 25.8]"
0,0,1569745127.9568112,"[134.20000000000002, 176.60000000000002]","[112.4, 128.6, 143.0]"
