UniqueID,TrackID,Timestamp,Geopos,Accdata
1,2,1569701374.824753,"[4.2539507990842935, 19.342114168323036]","[6.479470686731606, 8.539638259717968, 5.340208595557252]"
4,3,1569701374.824753,"[2.91846776250007, 1.034466706945556]","[1.0381442887892045, 1.5935656743559923, 4.852724568929401]"
2,2,1569701374.824753,"[0.035688540036982186, 18.66082762872654]","[11.605234090285112, 8.39961843547987, 14.012320418494184]"
3,3,1569701374.824753,"[18.566379207059246, 15.177595179896056]","[7.282616280907115, 10.526893367782398, 13.818819791489908]"
1,3,1569701374.824753,"[18.067830292024276, 6.992108754762725]","[8.693591035367053, 5.376664593233715, 8.53736762357499]"
2,2,1569701374.824753,"[9.930792675516857, 13.252129293402522]","[12.646121015617762, 3.462036782135882, 4.340214495294525]"
5,1,1569701374.824753,"[6.364419437871971, 10.045747831103549]","[16.03561628596308, 1.557651061309433, 7.662406691420327]"
5,2,1569701374.824753,"[8.207004969109699, 8.173035322086408]","[4.280862182706584, 4.72983405559809, 17.225095741776723]"
5,3,1569701374.824753,"[13.85855808357108, 11.618787888000043]","[9.197794408169411, 17.034264715166287, 12.919314265187584]"
3,1,1569701374.824753,"[6.523617819313321, 1.5166310540994]","[7.444411587491738, 9.695823073103387, 13.513831274500115]"
5,1,1569701374.824753,"[7.101274149716628, 10.497205459065338]","[11.990146238612036, 18.207905608082196, 15.442928574779746]"
2,2,1569701374.824753,"[11.850944059398945, 8.110344806968692]","[12.74918767416615, 1.6634562718994217, 8.211215671565103]"
5,2,1569701374.824753,"[16.553155039758277, 2.41791517452161]","[3.0791399394198504, 19.046491447209238, 9.674652695285861]"
5,2,1569701374.824753,"[13.375747224681065, 17.3952086649146]","[0.23000557655357134, 15.817139352868448, 8.119090059675562]"
5,1,1569701374.824753,"[11.358825781638007, 12.058695902521762]","[19.176689574964037, 8.914794369689016, 17.64464477460703]"
5,2,1569701374.824753,"[10.56327666047789, 2.2918266744433002]","[5.761342074532305, 18.31690907374632, 6.543782367426414]"
4,1,1569701374.824753,"[19.553136063207994, 14.753078414407417]","[12.615223739461456, 8.691777273192143, 19.2258086765447]"
5,3,1569701374.824753,"[19.39009913085409, 2.7237055577638114]","[1.2574515601880698, 1.2059344021024643, 2.5119490509779197]"
3,3,1569701374.824753,"[12.422265345091875, 5.552227482130134]","[7.481250240938328, 18.96980372012144, 18.61947869234206]"
1,3,1569701374.824753,"[14.644472049112458, 16.945917666127837]","[11.389627406219587, 11.116959355109653, 8.28711375504839]"
3,2,1569701374.824753,"[11.706905177274493, 17.147260950380407]","[9.926379119554863, 15.50022401129716, 11.301174482834304]"
5,3,1569701374.824753,"[11.170394239479112, 14.564313298548448]","[11.252170667616399, 8.084376055110887, 9.615728852983503]"
4,3,1569701374.824753,"[13.14805933679079, 3.68249259561213]","[5.40772491652409, 16.187143302201147, 15.812310335959005]"
5,3,1569701374.824753,"[19.65928422580256, 9.746995523450433]","[2.5929871983355013, 12.598763131787567, 17.64139375885861]"
5,2,1569701374.824753,"[4.287708205182352, 11.787235292537332]","[15.544486649586705, 14.121745185731648, 7.447709843247541]"
1,3,1569701374.824753,"[17.86385191676127, 17.570507810480073]","[5.879724593115865, 6.365216714532922, 6.894877064616319]"
2,2,1569701374.824753,"[6.201050779710691, 19.21560549251287]","[18.087704586143705, 11.4308342297356, 4.300521449499481]"
5,1,1569701374.824753,"[10.312543190608725, 0.7165834437954643]","[2.7787306084952124, 3.549522872245763, 17.05534147863405]"
3,2,1569701374.824753,"[5.907023343309263, 0.777751774527311]","[0.61742958821845, 18.38222455805657, 6.763216758727701]"
3,2,1569701374.824753,"[18.47012434145802, 18.929656626511896]","[6.4906986693872115, 5.926643179416171, 18.164930541206367]"
3,2,1569701374.824753,"[1.409106163330296, 3.3197878359529276]","[18.293039962737872, 14.111501313828388, 16.706206786994432]"
4,3,1569701374.824753,"[9.989636909285341, 18.36515784051239]","[8.43886593776962, 18.131852222291936, 13.62184092583078]"
4,2,1569701374.824753,"[2.358760069078387, 2.118448702467297]","[14.235279409078087, 9.42374598040628, 4.997507971085701]"
1,2,1569701374.824753,"[3.474893697867436, 1.408424160263615]","[7.2365131475791555, 2.838040218822049, 8.694652648208262]"
5,2,1569701374.824753,"[14.840220416055956, 5.93337012537358]","[0.31007540505123554, 2.0511686863180945, 13.786134047263127]"
5,3,1569701374.824753,"[13.636711739060118, 3.199078809446656]","[19.518937583145185, 10.374924977308668, 15.606723665222821]"
2,1,1569701374.824753,"[15.311465351313736, 11.599109673268744]","[12.879540692231739, 7.378466010934517, 15.76945537861156]"
4,3,1569701374.824753,"[18.87607763252696, 18.72190220179004]","[7.671656653925936, 0.045790792011304315, 1.9663557078947203]"
2,3,1569701374.824753,"[0.6322514761583609, 5.483953923728791]","[7.9950749106014785, 15.982240616637743, 17.48837833295041]"
2,3,1569701374.824753,"[19.23107220160051, 12.456357703075023]","[1.2097056897302938, 6.1515804626902, 1.642837726102746]"
2,2,1569701374.824753,"[19.44337567498075, 1.2047587249246017]","[14.836368323042075, 17.09032624340744, 14.28905713205187]"
5,1,1569701374.824753,"[5.889200344567314, 4.151325950380665]","[19.29043660730674, 5.128308321469415, 18.37864502640079]"
1,2,1569701374.824753,"[11.6651671975295, 0.06760213892498479]","[13.888879609243407, 6.203298506353649, 1.3921331156616756]"
4,1,1569701374.824753,"[14.464436742858549, 8.305415007240189]","[17.47509101692542, 8.100724128604885, 7.428150630984782]"
1,3,1569701374.824753,"[18.94884164852676, 3.714321788414241]","[4.1765886185747885, 9.632865757858154, 8.887423134096677]"
4,3,1569701374.824753,"[5.140084551159525, 15.478872587389743]","[16.973110092443733, 19.017427524508406, 5.321874351828704]"
5,1,1569701374.824753,"[17.977099853942473, 7.515798576946651]","[17.364657169227275, 18.34396130068346, 6.3974706122240015]"
1,2,1569701374.824753,"[18.31432996292664, 19.094210676875573]","[0.197115152675289, 8.817017117325179, 9.413077926948866]"
4,3,1569701374.824753,"[0.36420683868307435, 7.670676344225315]","[13.15387417457708, 15.837190959488233, 1.0463754636359446]"
4,2,1569701374.824753,"[12.207125405132906, 5.9730063382066945]","[1.0357441862947514, 14.21885319906085, 0.13727050306144406]"
1,2,1569701374.824753,"[9.59903020569307, 2.6320520340247344]","[13.647802673729526, 8.80625570043023, 13.752572957362412]"
1,1,1569701374.824753,"[0.31224338761150605, 0.35756610630566676]","[4.599463120069598, 9.089825486421297, 6.823825059202189]"
1,3,1569701374.824753,"[15.939206216361363, 5.58737312911931]","[13.344694167668646, 4.375102891472333, 2.9186861859533075]"
1,3,1569701374.824753,"[9.33905395288695, 19.453745026177707]","[14.352903436451026, 4.110077710578961, 12.471711251449351]"
5,3,1569701374.824753,"[11.07303737923041, 14.885751101063383]","[16.210316301089577, 9.765985203815442, 8.389666683234648]"
3,1,1569701374.824753,"[8.833621494324053, 14.56175217912863]","[7.06391835630058, 13.031126868511105, 9.046688440864992]"
3,3,1569701374.824753,"[11.798883594174958, 5.059423844071215]","[18.574415529348805, 4.998281845791965, 16.28247133443755]"
5,2,1569701374.824753,"[2.065583216193023, 16.972789247425823]","[5.346373685283465, 1.2503162277172475, 14.689919235198673]"
3,3,1569701374.824753,"[12.424704980637655, 2.308111239439925]","[12.960961060107925, 0.34373200951124616, 6.3226422322561815]"
4,3,1569701374.824753,"[18.173750351027845, 9.77085568542542]","[16.33376550452995, 1.7829427934747555, 13.102239929775141]"
2,3,1569701374.824753,"[2.0940100450178045, 5.23826420283193]","[19.585676783361905, 16.783063995357615, 18.10989271102362]"
3,3,1569701374.824753,"[18.448350883198533, 9.986620859595236]","[2.817466316564099, 14.704978910562739, 3.978034959480823]"
2,2,1569701374.824753,"[15.528686728544445, 2.4898659314957072]","[19.54865857188693, 14.86992373013239, 3.240409155874373]"
4,2,1569701374.824753,"[4.710878014388498, 5.653224969823349]","[16.542298642439157, 4.4541800001504335, 7.649881350587828]"
3,1,1569701374.824753,"[10.880980063717068, 18.184210910070785]","[0.11623708267359589, 3.6942460514968234, 2.6939564839490204]"
5,1,1569701374.824753,"[9.553771308101311, 14.080782802950676]","[11.968791719139196, 14.621686738711919, 8.207239631133135]"
5,3,1569701374.824753,"[10.110311024751596, 14.535217036797071]","[4.667010163516904, 8.469757496867166, 8.579994914194618]"
1,3,1569701374.824753,"[6.184345623697325, 14.395791822851084]","[8.637490337899248, 1.493659947434789, 10.472875370071295]"
2,1,1569701374.824753,"[11.015635339540077, 14.751269358582187]","[11.553743159135909, 11.30153591008882, 7.532177298783573]"
3,3,1569701374.824753,"[13.271032894787352, 9.589693203377188]","[19.900327132520275, 5.692041595991277, 1.899167397730399]"
3,2,1569701374.824753,"[12.628479932168059, 3.2813229218943274]","[11.659768707831752, 1.1869600639962719, 8.586124172508043]"
5,1,1569701374.824753,"[12.117942792702753, 15.106829272557436]","[1.4003210298302382, 5.953913336701189, 19.99645131905701]"
5,1,1569701374.824753,"[15.953934306922818, 7.480851100435617]","[4.828206773134937, 19.858799111112578, 10.490498741601339]"
3,1,1569701374.824753,"[8.81850018909274, 4.903020286863691]","[8.605217105416685, 7.83266781681851, 17.40486239962658]"
1,3,1569701374.824753,"[16.451139101375574, 12.56798427506414]","[4.731074384300684, 17.330925331017603, 15.44275910371293]"
1,2,1569701374.824753,"[0.23048089851740672, 8.411001532324576]","[2.820332639793428, 6.197971377101421, 3.254647230973766]"
2,3,1569701374.824753,"[1.9271431699807318, 18.258243360035735]","[16.125745897313113, 19.954168449753062, 1.7129123389651868]"
5,1,1569701374.824753,"[4.637676391804934, 4.224577451764704]","[0.0515028203492518, 14.807041119268868, 15.025131443629803]"
4,1,1569701374.824753,"[3.584850171582248, 4.418388951089045]","[17.86958322400419, 6.6157486595471315, 4.8138502484317325]"
1,3,1569701374.824753,"[5.368769599282843, 18.466920131987912]","[16.357584170299532, 1.42484169115624, 9.734784560715404]"
3,2,1569701374.824753,"[4.0742235782693665, 3.725023402201295]","[6.600820565034306, 14.411307409990002, 2.0854388779513444]"
4,2,1569701374.824753,"[15.504121634089447, 3.1805814645751074]","[7.947301253361516, 0.8840330177424072, 11.00693152062803]"
4,2,1569701374.824753,"[3.2173305992503054, 6.725021697462353]","[12.229514829232146, 13.790268098828601, 8.5658638670403]"
4,2,1569701374.824753,"[10.106615810514594, 11.366457367639995]","[11.257415215831614, 11.931519835595253, 11.052059786761987]"
3,2,1569701374.824753,"[18.776296656813113, 19.044088236782223]","[6.270002022473708, 3.7817669941432897, 1.7374918318496957]"
2,1,1569701374.824753,"[1.7776015177867222, 0.8053492058237022]","[1.1148798770568424, 7.535815986431588, 17.984729576178104]"
3,2,1569701374.824753,"[12.33414488001111, 5.799907573802779]","[16.995435800440788, 19.88504600495701, 2.3017395009564967]"
5,3,1569701374.824753,"[18.122346925701358, 0.8594183658289101]","[5.004989626614595, 7.992247502783496, 14.291504667528914]"
4,2,1569701374.824753,"[1.620460196312501, 19.691637968254195]","[9.68110634660627, 17.22614381227413, 6.941526580380937]"
2,2,1569701374.824753,"[7.135268567668622, 11.161000278850102]","[3.5995786048985035, 16.08458129648275, 16.653468935852185]"
2,3,1569701374.824753,"[18.468734747110464, 15.579371956594631]","[18.081480163211065, 6.974047025213654, 0.35193766765134527]"
2,3,1569701374.824753,"[6.90438490594989, 13.040495631678814]","[1.4712647630272135, 4.013286080680896, 4.104615581788038]"
2,2,1569701374.824753,"[2.4330843849226236, 17.18931113489161]","[13.293749260204779, 12.828377267341065, 1.935465399349261]"
4,2,1569701374.824753,"[4.95427847029455, 0.6095331872169907]","[13.824185157491403, 17.836108708606137, 15.944662056324109]"
4,2,1569701374.824753,"[16.93071619571572, 18.659845090185236]","[18.57942350744883, 12.095284612493574, 7.634022778049408]"
2,1,1569701374.824753,"[5.222235160036101, 16.65023156246163]","[10.615750186932711, 6.083939935009641, 14.767944285902423]"
4,2,1569701374.824753,"[1.1546303532551283, 6.170029034274309]","[10.244818370751618, 3.020407661487392, 1.1901022446983656]"
5,1,1569701374.824753,"[2.9371023994440137, 8.873511123516488]","[14.587987559309557, 13.466770475483942, 12.599180146635137]"
1,3,1569701374.824753,"[10.588146474170792, 13.632167631240282]","[6.431610088429737, 10.20847807432551, 0.1504433175926012]"
5,2,1569701374.824753,"[15.579222934889245, 13.32335200650089]","[18.255120201094325, 4.558496956804099, 19.815194386994744]"
3,1,1569701374.824753,"[8.305363771543487, 17.274675381631052]","[15.008992977728317, 13.754960386310085, 17.3009556954312]"
1,1,1569701374.824753,"[16.3835339675811, 6.612306467002416]","[3.916138884250826, 18.988137855902274, 10.143061500053811]"
3,2,1569701374.824753,"[1.3985062112356417, 17.408143193947193]","[0.7472197264791691, 18.594417863021174, 7.563501270527251]"
4,1,1569701374.824753,"[12.362805101105096, 4.313859164227678]","[1.7761236339122677, 7.438985552455833, 5.814070783114049]"
3,1,1569701374.824753,"[18.622929542053896, 3.763268191430933]","[3.54220737259082, 2.182043776602942, 9.244595465368175]"
1,2,1569701374.824753,"[7.803272921069118, 15.00747536543278]","[17.279202236276568, 5.424874449763742, 16.34244094327569]"
2,3,1569701374.824753,"[18.49553290273866, 14.55031673869989]","[14.569759152739207, 12.34939815825883, 10.432986895101486]"
3,1,1569701374.824753,"[6.389469639013008, 0.3049228265585535]","[4.51718259889441, 7.316595056754505, 12.23856475669685]"
1,1,1569701374.824753,"[13.019120797546385, 0.07999163837620227]","[10.128157374088216, 7.462538695797985, 14.255231877169816]"
5,1,1569701374.824753,"[7.156636055137524, 14.533290927877896]","[19.58887806509884, 5.300843642550166, 12.899694342657444]"
5,3,1569701374.824753,"[8.727089982305966, 4.000061085837718]","[11.468099439764611, 13.079952925481653, 0.7758090758619685]"
1,1,1569701374.824753,"[3.244626753460955, 2.7620240867897827]","[9.09321591425554, 17.20190256353376, 19.017159009307104]"
3,1,1569701374.824753,"[4.366553791433336, 18.506373999718058]","[19.595846031908827, 18.032115247636472, 10.308904836684194]"
4,1,1569701374.824753,"[8.882083962990324, 15.893352986377625]","[12.946806236734076, 19.342392045048477, 6.996486723637907]"
4,2,1569701374.824753,"[13.12824037141882, 4.222713362000321]","[16.92616261271594, 3.757022724542416, 14.310114476093434]"
4,2,1569701374.824753,"[11.03723692685319, 8.238219884186043]","[0.0870606322077161, 4.03882335262937, 15.818347111922368]"
2,3,1569701374.824753,"[13.75725016333966, 18.81400689515479]","[19.561550973532064, 11.088601952871421, 9.311755719303179]"
1,1,1569701374.824753,"[4.663655926811561, 16.236999860881163]","[15.369954130775046, 2.326024316777906, 12.338993768975016]"
5,2,1569701374.824753,"[1.1960992039849505, 4.821523399767584]","[9.337663149726875, 4.678518499021276, 6.244187347404651]"
4,2,1569701374.824753,"[16.155455069262494, 19.97925942229108]","[9.585237666448611, 14.133495778493915, 18.95580762030875]"
3,2,1569701374.824753,"[17.27260219267672, 1.789866930839561]","[9.427447913367835, 17.754088940939184, 2.3805944467054196]"
3,3,1569701374.824753,"[17.56031138581587, 19.06495233931877]","[7.59874550281844, 8.199718375910528, 9.122673254723724]"
1,1,1569701374.824753,"[2.8230244533397686, 6.66598471005843]","[17.06002781208869, 11.186190672131369, 17.887795887352482]"
3,2,1569701374.824753,"[14.51363829249985, 9.517910059604075]","[17.44081490733264, 12.51984462661367, 8.92395803373768]"
4,1,1569701374.824753,"[0.08894468401301037, 1.9715304379815501]","[11.905073501504342, 9.44332346110633, 4.286406011343047]"
5,1,1569701374.824753,"[18.776018105362866, 4.091077888494102]","[15.903125101047731, 10.700097848184909, 0.2341872467107664]"
4,1,1569701374.824753,"[19.97358656622176, 18.67887797692633]","[1.4642709194491799, 2.7581987486130077, 17.542044086320992]"
2,2,1569701374.824753,"[11.97743608239741, 0.8144786624499734]","[19.808066881158133, 14.70801868349515, 19.60014942192351]"
5,3,1569701374.824753,"[11.897264824654396, 19.130833189633844]","[7.011776448103404, 16.612869767998777, 18.471556369027248]"
1,3,1569701374.824753,"[12.526009222214382, 17.897734532050166]","[19.69271266645668, 6.962077177642858, 8.769061784603508]"
2,3,1569701374.824753,"[13.983065127745109, 5.941369452947949]","[8.737184517532754, 7.993307962965908, 3.1967794868397803]"
4,2,1569701374.824753,"[14.685140720258925, 11.804450021778589]","[7.100028152829372, 8.714431576455004, 7.078760003422433]"
2,1,1569701374.824753,"[0.9363237551150072, 11.000193186398008]","[1.8311488434750145, 7.940046844235202, 10.365981446095155]"
3,3,1569701374.824753,"[4.979068773713163, 11.823052516460384]","[6.289536313705105, 13.621326209104803, 4.0406013519384505]"
1,3,1569701374.824753,"[15.409153392262315, 15.82419960992059]","[14.267733970687122, 18.502779148688806, 15.541427233597462]"
1,2,1569701374.824753,"[10.077128812996737, 13.57497130908981]","[14.487380377828181, 0.38285534643291985, 5.732863335327096]"
1,2,1569701374.824753,"[12.584649583268444, 15.479753368968307]","[10.283756363325896, 9.269877309553703, 12.922740058941935]"
2,1,1569701374.824753,"[19.70678141181896, 5.457131297206352]","[3.5985440001244196, 8.06514935104943, 16.339372902142916]"
2,2,1569701374.824753,"[2.8835130327280623, 16.773731023726132]","[12.058091081053348, 5.47796457877334, 14.522617600115336]"
5,1,1569701374.824753,"[15.006782151886622, 16.14991888513015]","[3.1575152598802037, 6.0748057521421694, 6.366223051801625]"
4,3,1569701374.824753,"[16.57504857197275, 6.829668373466708]","[15.926269853245554, 8.68098676514796, 1.4109308443599167]"
5,1,1569701374.824753,"[11.703005368813217, 14.343299225926376]","[1.447487457576091, 19.82230540541114, 8.961702491768204]"
2,2,1569701374.824753,"[5.064631747442558, 3.247822504996032]","[4.777976878396437, 13.228234299499269, 18.89362029735761]"
4,2,1569701374.824753,"[1.0193589285795701, 14.5995932805159]","[7.570679335046789, 6.567200377633879, 3.932517032423668]"
1,3,1569701374.824753,"[17.599644326328935, 14.473572232130898]","[18.35557680947403, 4.383701672396445, 11.301285238666205]"
5,1,1569701374.824753,"[16.124230411005843, 2.677586987257068]","[14.051515198400612, 19.35426531034893, 19.779358790683865]"
4,3,1569701374.824753,"[12.55472422172365, 17.128092371301303]","[17.967713578554907, 3.0895871363102545, 18.86905500512629]"
2,1,1569701374.824753,"[1.7611844535360643, 13.93631666219023]","[5.791655401097473, 5.388603274791506, 18.099713029364487]"
2,2,1569701374.824753,"[2.121077183205655, 4.327981231197415]","[1.5786074075503032, 2.698321949899969, 3.3432123949146764]"
3,3,1569701374.824753,"[12.928930129783339, 11.092618483357974]","[3.6836925675004473, 6.847748025146068, 0.34527796084681706]"
2,2,1569701374.824753,"[11.23586005686093, 12.073459428945629]","[7.317561503349863, 12.700261482723503, 16.412744670476805]"
5,3,1569701374.824753,"[17.044700552075298, 18.809805312816803]","[2.1830596324810325, 11.474338568261794, 4.8888105787118175]"
4,1,1569701374.824753,"[14.414810677428333, 12.93937503060543]","[7.354183709598889, 8.99392045099566, 17.438444087102557]"
2,3,1569701374.824753,"[10.095800177821907, 17.114655565026137]","[15.07821118848613, 4.289688193538604, 15.362387698577223]"
5,2,1569701374.824753,"[2.8616236130717043, 4.146956741398111]","[1.750690350738786, 9.548118468268216, 18.639223384970663]"
5,1,1569701374.824753,"[15.386984938415711, 10.947978040632291]","[7.227147733362218, 17.188121123783123, 1.1100822883766015]"
3,3,1569701374.824753,"[12.023014985295852, 1.3247949456936792]","[8.698038937469658, 14.615578396622498, 16.70652330740154]"
2,2,1569701374.824753,"[0.7137584394419405, 10.303842396132449]","[18.451605083702418, 14.196237026541956, 16.35846900158654]"
2,1,1569701374.824753,"[13.430004624790596, 11.390513437579102]","[12.179138889803639, 4.424641493761053, 19.513901970052668]"
1,2,1569701374.824753,"[15.989584027323742, 18.12143658469666]","[18.842030238033594, 13.386669404568378, 12.075898944410513]"
1,3,1569701374.824753,"[16.59209700245617, 18.787644321303475]","[12.060254639188688, 0.26663692946527595, 8.652785368881286]"
2,2,1569701374.824753,"[15.89779221440492, 12.129922787301957]","[14.645590336463986, 17.302707446215383, 7.841228361522785]"
4,2,1569701374.824753,"[16.963723579571244, 3.9654094520300953]","[16.791017195472982, 1.5698362276712152, 10.527462506106227]"
4,1,1569701374.824753,"[5.348776529538879, 16.87839560345264]","[19.781303313041235, 14.345250416248916, 2.9137676870843188]"
3,1,1569701374.824753,"[9.038069717370618, 2.963018819642842]","[19.68068186943831, 6.469707776180997, 9.318308018375232]"
4,3,1569701374.824753,"[7.52081944317974, 16.03546435053378]","[16.362413815989104, 9.024692898828231, 19.40377364252133]"
5,2,1569701374.824753,"[0.9620799449375728, 3.4041145764770864]","[19.43342587557684, 6.574017549552053, 15.7876670551511]"
3,3,1569701374.824753,"[7.364042714457774, 16.425338606077936]","[10.046156700141742, 19.092450944041886, 16.37437646585759]"
5,3,1569701374.824753,"[3.6123505187594818, 7.075739277950783]","[13.53505184274841, 11.85664706390581, 9.017469685670708]"
2,2,1569701374.824753,"[3.6012032814751294, 3.363756501742894]","[8.992643643553262, 18.298053855664108, 16.29331838449196]"
3,1,1569701374.824753,"[12.316881587230817, 8.242482351072123]","[6.664950588570537, 13.772444838417998, 6.49114912872252]"
2,3,1569701374.824753,"[0.3691839791406548, 17.2972201582386]","[3.7165804196799623, 1.8518245884460582, 3.877739821165671]"
2,2,1569701374.824753,"[7.281897692135042, 16.430439929185862]","[16.09293807322095, 18.388190105570448, 0.7332938777682485]"
1,2,1569701374.824753,"[3.135090106783869, 11.745183170235581]","[9.169927661751554, 19.666388127306863, 15.647108388593658]"
5,2,1569701374.824753,"[2.339323679370744, 5.715450241650803]","[17.096426203926086, 7.860490932978069, 1.8450679815056548]"
2,3,1569701374.824753,"[14.885858477756225, 19.242096084673715]","[3.05265050804872, 1.6803219399886893, 7.149298566051843]"
2,1,1569701374.824753,"[6.16501519917527, 0.3809952272787642]","[2.472461647556603, 0.9598153695373068, 18.188773551390117]"
4,2,1569701374.824753,"[13.392450783981559, 18.649043915972573]","[14.619815376458991, 7.5262031236652955, 0.5771391623181277]"
4,2,1569701374.824753,"[15.1526694656003, 16.91726823396762]","[1.087383079436408, 1.528253448973662, 1.0435037511171386]"
2,3,1569701374.824753,"[11.386996577306014, 8.776285836177077]","[18.88360584610402, 6.3513393857382034, 4.222921554044527]"
5,3,1569701374.824753,"[8.126039624360628, 8.714460885725416]","[6.322165626048384, 11.42801077832915, 11.735059802358077]"
3,2,1569701374.824753,"[4.926450705454428, 0.04985955907487183]","[8.628161901165033, 16.59095787241646, 18.57190486728404]"
3,3,1569701374.824753,"[4.169075337170128, 15.821391413968971]","[8.158379977426831, 9.0248255490615, 4.971007157840168]"
5,3,1569701374.824753,"[9.3681957666422, 1.8841915284555832]","[4.33577788769091, 14.25486363569415, 14.41138428212561]"
2,3,1569701374.824753,"[14.32320369463227, 3.2459543073003694]","[13.816865521625461, 10.034689862961365, 13.266602068523026]"
2,3,1569701374.824753,"[7.319202104093298, 5.246262652194966]","[6.833140611950004, 15.388026022386295, 17.64711124826272]"
3,2,1569701374.824753,"[19.141252767346433, 11.699624505423131]","[12.555804917935635, 7.260699519042307, 6.3382639586072305]"
4,3,1569701374.824753,"[19.439624351000088, 12.755346548727696]","[4.0634692875547636, 17.06886281496844, 16.040960354056978]"
5,2,1569701374.824753,"[0.39232592463404714, 1.6061572096644472]","[4.080760778246879, 13.569183851396481, 1.014937721787339]"
1,2,1569701374.824753,"[2.1582469680054484, 1.8965887850940333]","[10.240416000386874, 14.728170458757841, 7.112354019857394]"
4,3,1569701374.824753,"[17.405442043880836, 17.305977819437295]","[9.339925909364355, 6.410429780874174, 5.542509097640222]"
4,2,1569701374.824753,"[13.66985074712748, 1.951864965792105]","[8.320887518987517, 6.852821678553214, 2.522571560051774]"
3,2,1569701374.824753,"[13.390809731294963, 7.19399834854944]","[15.416400809794307, 4.07662662952796, 17.63197416945826]"
5,3,1569701374.824753,"[8.371504416519407, 1.2235076461777883]","[12.881789229683367, 8.094859727177035, 13.772135693199486]"
1,1,1569701374.824753,"[13.096131752720652, 14.410284458136811]","[7.370070487683497, 9.251856740845515, 12.246528186662417]"
5,2,1569701374.824753,"[14.76583280649675, 18.813770704594837]","[14.820753965515738, 18.955526144432085, 12.248226471738944]"
5,2,1569701374.824753,"[17.018373995944913, 2.831707465640525]","[4.603323669642066, 13.566363657793275, 9.097470374402283]"
3,3,1569701374.824753,"[4.08546326715318, 12.252777228867203]","[18.983171938343364, 3.2757268194258082, 14.770163552558857]"
5,1,1569701374.824753,"[18.919915637545497, 7.588694402598419]","[15.173645351129231, 17.049041111139765, 1.6003760640746356]"
1,1,1569701374.824753,"[5.08504592286531, 8.267528222746098]","[18.84475115710129, 3.1253376572502, 6.495414227844116]"
1,2,1569701374.824753,"[17.116392169389478, 7.3662053877868345]","[18.92713235947491, 11.498728113380604, 13.306503889559039]"
4,2,1569701374.824753,"[4.6404781816558955, 12.124774281332066]","[16.531578548498533, 10.40769491702993, 14.876742808940516]"
4,3,1569701374.840378,"[3.825592942938436, 10.97244350810432]","[9.683633495095874, 14.909553154232224, 16.533553899979307]"
1,3,1569701374.840378,"[10.764027714934343, 15.205810753418824]","[1.0573346901710567, 4.232837155520777, 12.885001742560666]"
3,2,1569701374.840378,"[19.956429343897227, 16.457380840922376]","[8.564977086814771, 5.890744982235034, 8.726641928130041]"
4,3,1569701374.840378,"[9.507457776258892, 16.640756674071177]","[3.147774107986756, 11.957182747484811, 19.054381666194136]"
5,1,1569701374.840378,"[19.76812054298585, 12.861300720506634]","[13.63183957829595, 16.22690159146374, 11.11972638896755]"
3,3,1569701374.840378,"[9.07330100250772, 16.30667701108988]","[17.51636892043407, 18.894558839283068, 6.232422293299704]"
1,1,1569701374.840378,"[15.050030266675334, 19.76327907802328]","[16.381785922414632, 17.05898944661827, 16.88597427724972]"
4,2,1569701374.840378,"[8.255896725098042, 8.253891308376591]","[13.64379070365203, 17.581446239669592, 1.036048607314617]"
4,3,1569701374.840378,"[9.090010842379376, 2.671510544816127]","[3.6163994280564626, 4.837106762476331, 18.923425779443505]"
5,2,1569701374.840378,"[7.378248349815911, 2.2704250747484567]","[3.8211481145027038, 11.096082195903579, 12.282791840926784]"
5,3,1569701374.840378,"[19.291966970794128, 15.894033923209093]","[13.259786674257404, 14.464486363578983, 4.463036399531688]"
3,3,1569701374.840378,"[16.037416335429725, 14.116328572047088]","[0.5310699965692267, 2.0343461204690994, 16.556720290898458]"
1,3,1569701374.840378,"[1.4999579899146886, 2.7585634531304004]","[1.469359971697879, 13.628915510486694, 10.19524163015005]"
4,1,1569701374.840378,"[0.08108502856731814, 14.251236990183653]","[7.931823548532679, 11.760353051860799, 18.185479517843156]"
4,3,1569701374.840378,"[0.7279127365005378, 10.00689562240137]","[8.050235774254684, 11.156510010278542, 19.67092359679483]"
5,3,1569701374.840378,"[6.352367925359241, 4.314647492337523]","[11.673213674689649, 19.415550187807952, 19.374691719436075]"
1,3,1569701374.840378,"[6.288969094441226, 8.200749611068233]","[0.3997565426124883, 13.565636758597366, 3.6615016891286234]"
5,2,1569701374.840378,"[8.05590033499926, 14.680474925814355]","[11.957893696265254, 16.420669177075055, 13.104566332190151]"
1,1,1569701374.840378,"[1.4765460915556505, 2.1500529454337025]","[2.635137810942143, 16.323582920650622, 14.867479760358979]"
5,2,1569701374.840378,"[10.807441090424316, 18.502594424855225]","[8.782094161314083, 9.997817529363587, 3.7822577125418477]"
1,1,1569701374.840378,"[1.405743064665279, 12.545453147364858]","[16.84943110161302, 18.15242717440352, 11.347174756081914]"
4,1,1569701374.840378,"[5.173636495749207, 5.605070054496495]","[10.181720092094313, 19.533286339639236, 10.429275679491326]"
4,3,1569701374.840378,"[9.790579651695097, 12.389489321614356]","[2.3931181093972187, 12.748322008569037, 9.898319507077517]"
1,1,1569701374.840378,"[16.16309583259603, 13.933539203201668]","[0.6771175228867299, 8.60621255445324, 17.18875631470309]"
